,Price
4669,7500000.0
4670,5100000.0
4671,4000000.0
4672,9000000.0
4673,7541062.9170638705
4674,14900000.0
4675,3500000.0
4676,3500000.0
4677,12500000.0
4678,11000000.0
4679,14700000.0
4680,7209999.999999999
4681,4100000.0
4682,8570000.0
4683,8220000.0
4684,11000000.0
4685,10000000.0
4686,3200000.0
4687,4000000.0
4688,7380000.0
4689,14700000.0
4690,13700000.000000002
4691,12500000.0
4692,12000000.0
4693,7541062.9170638705
4694,6700000.0
4695,5620000.0
4696,3750000.0
4697,4050000.0
4698,4500000.0
4699,4400000.0
4700,5500000.0
4701,9800000.0
4702,5000000.0
4703,8220000.0
4704,9500000.0
4705,9180000.0
4706,14500000.0
4707,6300000.0
4708,6000000.0
4709,9230000.0
4710,9100000.0
4711,3800000.0
4712,4000000.0
4713,12200000.0
4714,13500000.0
4715,10400000.0
4716,12500000.0
4717,4400000.0
4718,12600000.0
4719,5500000.0
4720,9200000.0
4721,7541062.9170638705
4722,5100000.0
4723,7209999.999999999
4724,6800000.0
4725,3500000.0
4726,6500000.0
4727,4900000.0
4728,7541062.9170638705
4729,13500000.0
4730,7000000.0
4731,9210000.0
4732,7290000.000000001
4733,7290000.000000001
4734,7500000.0
4735,1500000.0
4736,4810000.0
4737,10400000.0
4738,5200000.0
4739,7750000.0
4740,7290000.000000001
4741,7000000.0
4742,7859999.999999999
4743,8900000.0
4744,8220000.0
4745,5000000.0
4746,7500000.0
4747,2000000.0
4748,3300000.0
4749,6000000.0
4750,4620000.0
4751,5500000.0
4752,14000000.0
4753,13000000.0
4754,2800000.0
4755,11500000.0
4756,14700000.0
4757,3600000.0
4758,13500000.0
4759,5800000.0
4760,7200000.0
4761,8600000.0
4762,2310000.0
4763,8500000.0
4764,12200000.0
4765,11500000.0
4766,8220000.0
4767,3570000.0000000005
4768,8000000.0
4769,7859999.999999999
4770,9000000.0
4771,6500000.0
4772,4500000.0
4773,2850000.0
4774,3300000.0
4775,2600000.0
4776,10000000.0
4777,6950000.0
4778,1900000.0
4779,3500000.0
4780,6400000.0
4781,3500000.0
4782,5900000.0
4783,1200000.0
4784,13100000.0
4785,13500000.0
4786,7500000.0
4787,7859999.999999999
4788,1600000.0
4789,4360000.0
4790,10400000.0
4791,10400000.0
4792,6000000.0
4793,5500000.0
4794,13000000.0
4795,4900000.0
4796,8030000.0
4797,9000000.0
4798,11100000.000000002
4799,5000000.0
4800,4620000.0
4801,10500000.0
4802,6500000.0
4803,5000000.0
4804,6000000.0
4805,12000000.0
4806,6000000.0
4807,6350000.0
4808,3300000.0
4809,4000000.0
4810,6950000.0
4811,5340000.0
4812,3500000.0
4813,6000000.0
4814,5200000.0
4815,6000000.0
4816,4500000.0
4817,10500000.0
4818,9070000.0
4819,11200000.000000002
4820,10600000.0
4821,3600000.0
4822,8000000.0
4823,8570000.0
4824,7290000.000000001
4825,3700000.0
4826,14500000.0
4827,5200000.0
4828,6000000.0
4829,6950000.0
4830,14700000.0
4831,5500000.0
4832,12000000.0
4833,6000000.0
4834,11200000.000000002
4835,3400000.0
4836,3900000.0
4837,12500000.0
4838,8000000.0
4839,9900000.0
4840,6050000.0
4841,12600000.0
4842,1600000.0
4843,6000000.0
4844,5000000.0
4845,6600000.0
4846,6500000.0
4847,12600000.0
4848,4800000.0
4849,7000000.0
4850,5500000.0
4851,3500000.0
4852,12600000.0
4853,12700000.0
4854,7541062.9170638705
4855,5800000.0
4856,4600000.0
4857,8400000.0
4858,7800000.0
4859,13100000.0
4860,6500000.0
4861,7290000.000000001
4862,9070000.0
4863,5400000.0
4864,9600000.0
4865,4200000.0
4866,7541062.9170638705
4867,3500000.0
4868,7780000.0
4869,7290000.000000001
4870,7900000.0
4871,7541062.9170638705
4872,8570000.0
4873,8000000.0
4874,4620000.0
4875,2800000.0
4876,10400000.0
4877,3400000.0
4878,11200000.000000002
4879,8500000.0
4880,11500000.0
4881,4300000.0
4882,12800000.0
4883,4800000.0
4884,9070000.0
4885,4500000.0
4886,10000000.0
4887,10000000.0
4888,12800000.0
4889,9500000.0
4890,4950000.0
4891,12000000.0
4892,8030000.0
4893,4000000.0
4894,8000000.0
4895,7541062.9170638705
4896,8500000.0
4897,2500000.0
4898,9600000.0
4899,4620000.0
4900,7500000.0
4901,8800000.0
4902,8780000.0
4903,12500000.0
4904,2200000.0
4905,13000000.0
4906,7000000.0
4907,9500000.0
4908,7250000.0
4909,10500000.0
4910,7200000.0
4911,5450000.0
4912,4900000.0
4913,6500000.0
4914,3300000.0
4915,8500000.0
4916,4620000.0
4917,6500000.0
4918,2150000.0
4919,10000000.0
4920,5100000.0
4921,7290000.000000001
4922,5500000.0
4923,9600000.0
4924,12600000.0
4925,4600000.0
4926,2600000.0
4927,5000000.0
4928,8000000.0
4929,3800000.0
4930,2600000.0
4931,8220000.0
4932,7209999.999999999
4933,4060000.0
4934,11600000.0
4935,3000000.0
4936,12000000.0
4937,9800000.0
4938,10600000.0
4939,6520000.0
4940,4800000.0
4941,2150000.0
4942,6500000.0
4943,8500000.0
4944,7600000.0
4945,7541062.9170638705
4946,8600000.0
4947,5000000.0
4948,10000000.0
4949,6000000.0
4950,7400000.0
4951,12000000.0
4952,12800000.0
4953,4800000.0
4954,14000000.0
4955,9200000.0
4956,7209999.999999999
4957,7500000.0
4958,14700000.0
4959,7780000.0
4960,4900000.0
4961,12500000.0
4962,4800000.0
4963,3900000.0
4964,4200000.0
4965,3400000.0
4966,4620000.0
4967,4500000.0
4968,10600000.0
4969,13000000.0
4970,4950000.0
4971,9500000.0
4972,10000000.0
4973,13700000.000000002
4974,11500000.0
4975,2000000.0
4976,11200000.000000002
4977,9200000.0
4978,12800000.0
4979,4600000.0
4980,10500000.0
4981,10000000.0
4982,8030000.0
4983,8200000.0
4984,14000000.0
4985,3300000.0
4986,7290000.000000001
4987,5000000.0
4988,14000000.0
4989,4500000.0
4990,7780000.0
4991,7500000.0
4992,7500000.0
4993,8300000.0
4994,12600000.0
4995,6500000.0
4996,7780000.0
4997,8570000.0
4998,8600000.0
4999,5200000.0
5000,6450000.0
5001,4400000.0
5002,6600000.0
5003,7541062.9170638705
5004,14900000.0
5005,8300000.0
5006,3600000.0
5007,7500000.0
5008,7000000.0
5009,6500000.0
5010,6900000.0
5011,5000000.0
5012,7859999.999999999
5013,4730000.0
5014,2500000.0
5015,10500000.0
5016,9070000.0
5017,4200000.0
5018,4800000.0
5019,11200000.000000002
5020,10000000.0
5021,6000000.0
5022,3900000.0
5023,10400000.0
5024,5100000.0
5025,7541062.9170638705
5026,9000000.0
5027,7209999.999999999
5028,3000000.0
5029,3000000.0
5030,3000000.0
5031,4200000.0
5032,5500000.0
5033,7541062.9170638705
5034,13100000.0
5035,6000000.0
5036,4800000.0
5037,3500000.0
5038,4800000.0
5039,4800000.0
5040,6600000.0
5041,7500000.0
5042,10600000.0
5043,7209999.999999999
5044,7600000.0
5045,7000000.0
5046,4000000.0
5047,2000000.0
5048,3500000.0
5049,8900000.0
5050,14000000.0
5051,5690000.0
5052,10500000.0
5053,7000000.0
5054,8200000.0
5055,13000000.0
5056,7600000.0
5057,750000.0
5058,5500000.0
5059,7290000.000000001
5060,13500000.0
5061,3600000.0
5062,6000000.0
5063,11500000.0
5064,5500000.0
5065,9000000.0
5066,8600000.0
5067,6450000.0
5068,5000000.0
5069,10000000.0
5070,14700000.0
5071,5880000.0
5072,5500000.0
5073,6800000.0
5074,2600000.0
5075,12000000.0
5076,3200000.0
5077,7541062.9170638705
5078,8570000.0
5079,5180000.0
5080,8000000.0
5081,5400000.0
5082,4900000.0
5083,9500000.0
5084,9000000.0
5085,7100000.0
5086,6450000.0
5087,7000000.0
5088,5500000.0
5089,8220000.0
5090,14500000.0
5091,6000000.0
5092,9500000.0
5093,11600000.0
5094,13500000.0
5095,2000000.0
5096,3000000.0
5097,4200000.0
5098,10500000.0
5099,5010000.0
5100,6450000.0
5101,8500000.0
5102,11000000.0
5103,7000000.0
5104,4500000.0
5105,4200000.0
5106,11000000.0
5107,6800000.0
5108,7780000.0
5109,9500000.0
5110,7541062.9170638705
5111,4140000.0
5112,12000000.0
5113,5000000.0
5114,10800000.0
5115,6800000.0
5116,8500000.0
5117,6500000.0
5118,9100000.0
5119,8700000.0
5120,6600000.0
5121,3500000.0
5122,4000000.0
5123,10600000.0
5124,2400000.0
5125,4500000.0
5126,8800000.0
5127,11200000.000000002
5128,7541062.9170638705
5129,8500000.0
5130,12000000.0
5131,14500000.0
5132,13100000.0
5133,12600000.0
5134,6250000.0
5135,9500000.0
5136,5600000.0
5137,4500000.0
5138,7000000.0
5139,10000000.0
5140,4200000.0
5141,6000000.0
5142,5800000.0
5143,1950000.0
5144,8200000.0
5145,7780000.0
5146,7500000.0
5147,6000000.0
5148,1650000.0
5149,11200000.000000002
5150,13000000.0
5151,6500000.0
5152,7541062.9170638705
5153,2600000.0
5154,6000000.0
5155,6000000.0
5156,7541062.9170638705
5157,9070000.0
5158,7300000.0
5159,8570000.0
5160,14500000.0
5161,6130000.0
5162,7000000.0
5163,7250000.0
5164,13500000.0
5165,4500000.0
5166,6200000.0
5167,10000000.0
5168,5200000.0
5169,1800000.0
5170,10400000.0
5171,14000000.0
5172,14200000.0
5173,6180000.0
5174,5800000.0
5175,12500000.0
5176,2800000.0
5177,4000000.0
5178,6520000.0
5179,7200000.0
5180,7500000.0
5181,5300000.0
5182,5800000.0
5183,13100000.0
5184,6000000.0
5185,9000000.0
5186,6260000.0
5187,10800000.0
5188,8570000.0
5189,11500000.0
5190,4800000.0
5191,9350000.0
5192,10400000.0
5193,12000000.0
5194,7800000.0
5195,3000000.0
5196,10000000.0
5197,9000000.0
5198,5500000.0
5199,9000000.0
5200,13100000.0
5201,9070000.0
5202,13100000.0
5203,10000000.0
5204,2100000.0
5205,6000000.0
5206,6100000.0
5207,5000000.0
5208,1400000.0
5209,14700000.0
5210,4240000.0
5211,3000000.0
5212,8030000.0
5213,5700000.0
5214,7541062.9170638705
5215,11500000.0
5216,7620000.0
5217,12800000.0
5218,8400000.0
5219,6800000.0
5220,6520000.0
5221,5400000.0
5222,12800000.0
5223,11200000.000000002
5224,2200000.0
5225,6600000.0
5226,1800000.0
5227,10400000.0
5228,14700000.0
5229,3600000.0
5230,4500000.0
5231,2700000.0
5232,11500000.0
5233,8500000.0
5234,5710000.0
5235,7500000.0
5236,12500000.0
5237,6000000.0
5238,9440000.0
5239,6800000.0
5240,5000000.0
5241,8200000.0
5242,7541062.9170638705
5243,1800000.0
5244,11500000.0
5245,7290000.000000001
5246,5500000.0
5247,14700000.0
5248,3800000.0
5249,7500000.0
5250,6600000.0
5251,5800000.0
5252,7541062.9170638705
5253,8000000.0
5254,10500000.0
5255,7400000.0
5256,13100000.0
5257,6450000.0
5258,10400000.0
5259,5200000.0
5260,5000000.0
5261,8359999.999999999
5262,4800000.0
5263,6500000.0
5264,8220000.0
5265,4600000.0
5266,7000000.0
5267,6250000.0
5268,5000000.0
5269,4060000.0
5270,7859999.999999999
5271,12800000.0
5272,5500000.0
5273,4200000.0
5274,6520000.0
5275,8220000.0
5276,2200000.0
5277,2000000.0
5278,9000000.0
5279,7490000.000000001
5280,4029999.9999999995
5281,12600000.0
5282,9070000.0
5283,12900000.0
5284,11000000.0
5285,11000000.0
5286,5500000.0
5287,13100000.0
5288,3800000.0
5289,6450000.0
5290,4200000.0
5291,13400000.0
5292,4000000.0
5293,4800000.0
5294,13899999.999999998
5295,12500000.0
5296,9000000.0
5297,6750000.0
5298,9000000.0
5299,2900000.0
5300,10300000.0
5301,6400000.0
5302,6000000.0
5303,11900000.0
5304,11500000.0
5305,8000000.0
5306,6520000.0
5307,13000000.0
5308,7100000.0
5309,7780000.0
5310,5400000.0
5311,4500000.0
5312,11200000.000000002
5313,7290000.000000001
5314,7700000.0
5315,6500000.0
5316,11900000.0
5317,6950000.0
5318,6800000.0
5319,12800000.0
5320,11200000.000000002
5321,3000000.0
5322,6000000.0
5323,14000000.0
5324,5800000.0
5325,5830000.0
5326,5050000.0
5327,4300000.0
5328,2200000.0
5329,6480000.0
5330,6800000.0
5331,4900000.0
5332,2500000.0
5333,6520000.0
5334,2900000.0
5335,4970000.0
5336,4500000.0
5337,6950000.0
5338,7209999.999999999
5339,3200000.0
5340,7859999.999999999
5341,7859999.999999999
5342,12800000.0
5343,10400000.0
5344,6520000.0
5345,14200000.0
5346,5500000.0
5347,4100000.0
5348,9500000.0
5349,6600000.0
5350,3500000.0
5351,3800000.0
5352,7209999.999999999
5353,6950000.0
5354,10000000.0
5355,7290000.000000001
5356,12800000.0
5357,3000000.0
5358,9000000.0
5359,7541062.9170638705
5360,8570000.0
5361,4000000.0
5362,5800000.0
5363,4600000.0
5364,10000000.0
5365,12600000.0
5366,8220000.0
5367,13300000.0
5368,5280000.0
5369,7209999.999999999
5370,3300000.0
5371,8220000.0
5372,13100000.0
5373,12800000.0
5374,5000000.0
5375,12500000.0
5376,7900000.0
5377,3000000.0
5378,14900000.0
5379,6200000.0
5380,3900000.0
5381,5100000.0
5382,3500000.0
5383,7290000.000000001
5384,7541062.9170638705
5385,6800000.0
5386,3500000.0
5387,9000000.0
5388,10200000.0
5389,4300000.0
5390,10400000.0
5391,6400000.0
5392,13100000.0
5393,6230000.0
5394,11500000.0
5395,10500000.0
5396,7290000.000000001
5397,5000000.0
5398,3200000.0
5399,1700000.0
5400,1700000.0
5401,11000000.0
5402,6450000.0
5403,7541062.9170638705
5404,3600000.0
5405,2000000.0
5406,7541062.9170638705
5407,8030000.0
5408,8570000.0
5409,6300000.0
5410,6500000.0
5411,5610000.0
5412,8100000.0
5413,12000000.0
5414,7780000.0
5415,6500000.0
5416,11000000.0
5417,8600000.0
5418,8220000.0
5419,4650000.0
5420,7500000.0
5421,5500000.0
5422,12800000.0
5423,5060000.0
5424,8030000.0
5425,6500000.0
5426,9900000.0
5427,4000000.0
5428,2700000.0
5429,7290000.000000001
5430,7209999.999999999
5431,10000000.0
5432,5000000.0
5433,9500000.0
5434,5500000.0
5435,12600000.0
5436,4620000.0
5437,14700000.0
5438,3000000.0
5439,4880000.0
5440,6520000.0
5441,13000000.0
5442,10400000.0
5443,7541062.9170638705
5444,10000000.0
5445,3690000.0
5446,4800000.0
5447,11500000.0
5448,13500000.0
5449,13500000.0
5450,2300000.0
5451,9000000.0
5452,2900000.0
5453,9700000.0
5454,3400000.0
5455,6500000.0
5456,9500000.0
5457,6500000.0
5458,8800000.0
5459,4000000.0
5460,14000000.0
5461,8200000.0
5462,3540000.0
5463,6900000.0
5464,10600000.0
5465,12800000.0
5466,3779999.9999999995
5467,5900000.0
5468,8570000.0
5469,5200000.0
5470,7900000.0
5471,8259999.999999999
5472,3500000.0
5473,9070000.0
5474,7000000.0
5475,11000000.0
5476,3200000.0
5477,14700000.0
5478,8500000.0
5479,2500000.0
5480,6150000.0
5481,5000000.0
5482,11600000.0
5483,13100000.0
5484,5500000.0
5485,5000000.0
5486,7100000.0
5487,8900000.0
5488,6500000.0
5489,9800000.0
5490,4500000.0
5491,7700000.0
5492,3700000.0
5493,3600000.0
5494,6950000.0
5495,9800000.0
5496,7541062.9170638705
5497,7500000.0
5498,6000000.0
5499,4600000.0
5500,3000000.0
5501,10400000.0
5502,5200000.0
5503,4500000.0
5504,5500000.0
5505,6950000.0
5506,3100000.0
5507,3800000.0
5508,2800000.0
5509,13100000.0
5510,3000000.0
5511,8030000.0
5512,9000000.0
5513,4200000.0
5514,5400000.0
5515,9300000.0
5516,11500000.0
5517,5800000.0
5518,11000000.0
5519,11200000.000000002
5520,14900000.0
5521,5000000.0
5522,7859999.999999999
5523,10600000.0
5524,6000000.0
5525,7500000.0
5526,13000000.0
5527,10900000.0
5528,3600000.0
5529,4620000.0
5530,4500000.0
5531,5500000.0
5532,7541062.9170638705
5533,7150000.0
5534,11000000.0
5535,2500000.0
5536,7800000.0
5537,6500000.0
5538,6800000.0
5539,3000000.0
5540,6200000.0
5541,4100000.0
5542,4800000.0
5543,3000000.0
5544,6600000.0
5545,14500000.0
5546,6000000.0
5547,7000000.0
5548,14000000.0
5549,14900000.0
5550,8570000.0
5551,11399999.999999998
5552,6000000.0
5553,4600000.0
5554,8000000.0
5555,4700000.0
5556,6500000.0
5557,14700000.0
5558,7500000.0
5559,8000000.0
5560,8800000.0
5561,8500000.0
5562,11500000.0
5563,8030000.0
5564,9000000.0
5565,4800000.0
5566,6500000.0
5567,7290000.000000001
5568,6500000.0
5569,11500000.0
5570,5200000.0
5571,12500000.0
5572,6520000.0
5573,1350000.0
5574,6900000.0
5575,11200000.000000002
5576,9300000.0
5577,6900000.0
5578,4500000.0
5579,11200000.000000002
5580,7859999.999999999
5581,6500000.0
5582,10600000.0
5583,6500000.0
5584,9500000.0
5585,10600000.0
5586,11500000.0
5587,11500000.0
5588,3950000.0
5589,4800000.0
5590,13100000.0
5591,5200000.0
5592,13000000.0
5593,6950000.0
5594,7500000.0
5595,13000000.0
5596,6700000.0
5597,10600000.0
5598,2910000.0
5599,4100000.0
5600,5500000.0
5601,4500000.0
5602,8220000.0
5603,4700000.0
5604,4620000.0
5605,4500000.0
5606,5200000.0
5607,7780000.0
5608,7290000.000000001
5609,11200000.000000002
5610,4550000.0
5611,5640000.0
5612,1000000.0
5613,3760000.0
5614,6000000.0
5615,7209999.999999999
5616,6000000.0
5617,6520000.0
5618,3200000.0
5619,5000000.0
5620,8220000.0
5621,4200000.0
5622,11500000.0
5623,7541062.9170638705
5624,6500000.0
5625,14800000.0
5626,4800000.0
5627,13100000.0
5628,9500000.0
5629,9800000.0
5630,11200000.000000002
5631,4200000.0
5632,6000000.0
5633,14400000.0
5634,6800000.0
5635,9070000.0
5636,8000000.0
5637,7209999.999999999
5638,6500000.0
5639,11200000.000000002
5640,12600000.0
5641,4700000.0
5642,5000000.0
5643,3900000.0
5644,6800000.0
5645,8000000.0
5646,11500000.0
5647,12800000.0
5648,4500000.0
5649,6800000.0
5650,7780000.0
5651,14700000.0
5652,4550000.0
5653,9070000.0
5654,9900000.0
5655,12500000.0
5656,3500000.0
5657,14000000.0
5658,9800000.0
5659,7500000.0
5660,8700000.0
5661,8600000.0
5662,4000000.0
5663,5000000.0
5664,7541062.9170638705
5665,7859999.999999999
5666,13100000.0
5667,5800000.0
5668,10000000.0
5669,9600000.0
5670,8030000.0
5671,7900000.0
5672,4600000.0
5673,8200000.0
5674,6000000.0
5675,5500000.0
5676,4500000.0
5677,3900000.0
5678,8030000.0
5679,9500000.0
5680,4330000.0
5681,2500000.0
5682,9500000.0
5683,2800000.0
5684,4500000.0
5685,4200000.0
5686,5100000.0
5687,7000000.0
5688,6600000.0
5689,8570000.0
5690,9300000.0
5691,4500000.0
5692,12000000.0
5693,8650000.0
5694,5500000.0
5695,4620000.0
5696,6500000.0
5697,6500000.0
5698,2000000.0
5699,4950000.0
5700,9070000.0
5701,8570000.0
5702,2200000.0
5703,7541062.9170638705
5704,13600000.000000002
5705,2600000.0
5706,11200000.000000002
5707,6450000.0
5708,5500000.0
5709,10400000.0
5710,12600000.0
5711,9070000.0
5712,12600000.0
5713,6100000.0
5714,7500000.0
5715,7780000.0
5716,9000000.0
5717,13100000.0
5718,4500000.0
5719,14700000.0
5720,7500000.0
5721,9500000.0
5722,6800000.0
5723,5500000.0
5724,7541062.9170638705
5725,1000000.0
5726,6520000.0
5727,8500000.0
5728,13500000.0
5729,7290000.000000001
5730,6950000.0
5731,13000000.0
5732,4200000.0
5733,5400000.0
5734,4500000.0
5735,6830000.0
5736,12800000.0
5737,8030000.0
5738,13500000.0
5739,13100000.0
5740,5330000.0
5741,11500000.0
5742,5500000.0
5743,6950000.0
5744,7541062.9170638705
5745,5500000.0
5746,4800000.0
5747,3800000.0
5748,6450000.0
5749,4700000.0
5750,6950000.0
5751,14700000.0
5752,3440000.0
5753,8000000.0
5754,12000000.0
5755,6600000.0
5756,6950000.0
5757,6800000.0
5758,10600000.0
5759,4200000.0
5760,9000000.0
5761,3800000.0
5762,9800000.0
5763,3800000.0
5764,8570000.0
5765,14000000.0
5766,7100000.0
5767,10400000.0
5768,4000000.0
5769,9070000.0
5770,8500000.0
5771,5000000.0
5772,9070000.0
5773,3200000.0
5774,7000000.0
5775,4620000.0
5776,11200000.000000002
5777,12200000.0
5778,7000000.0
5779,14000000.0
5780,5000000.0
5781,3850000.0
5782,7000000.0
5783,3800000.0
5784,10500000.0
5785,6450000.0
5786,6000000.0
5787,13000000.0
5788,7500000.0
5789,4800000.0
5790,10500000.0
5791,3300000.0
5792,13100000.0
5793,6520000.0
5794,7800000.0
5795,7759999.999999999
5796,11000000.0
5797,8410000.0
5798,5900000.0
5799,13100000.0
5800,4500000.0
5801,14700000.0
5802,6950000.0
5803,6950000.0
5804,10400000.0
5805,3300000.0
5806,3690000.0
5807,13000000.0
5808,5000000.0
5809,4500000.0
5810,7290000.000000001
5811,8500000.0
5812,4220000.0
5813,6000000.0
5814,4100000.0
5815,10500000.0
5816,2500000.0
5817,14700000.0
5818,7500000.0
5819,7290000.000000001
5820,9000000.0
5821,6500000.0
5822,5500000.0
5823,7000000.0
5824,4500000.0
5825,12600000.0
5826,8400000.0
5827,8000000.0
5828,8220000.0
5829,4500000.0
5830,4500000.0
5831,8030000.0
5832,7600000.0
5833,3900000.0
5834,8540000.0
5835,8000000.0
5836,7541062.9170638705
5837,5500000.0
5838,2400000.0
5839,3800000.0
5840,12500000.0
5841,5500000.0
5842,12600000.0
5843,4200000.0
5844,6000000.0
5845,5000000.0
5846,8220000.0
5847,10500000.0
5848,4100000.0
5849,5200000.0
5850,2900000.0
5851,4750000.0
5852,11500000.0
5853,6300000.0
5854,8220000.0
5855,5400000.0
5856,9500000.0
5857,8100000.0
5858,2000000.0
5859,7650000.0
5860,6500000.0
5861,14700000.0
5862,6950000.0
5863,5400000.0
5864,10100000.0
5865,6000000.0
5866,3000000.0
5867,9760000.0
5868,4900000.0
5869,10000000.0
5870,8570000.0
5871,5000000.0
5872,11500000.0
5873,8030000.0
5874,850000.0
5875,13100000.0
5876,4000000.0
5877,3500000.0
5878,7859999.999999999
5879,9070000.0
5880,5850000.0
5881,6500000.0
5882,10500000.0
5883,4000000.0
5884,7290000.000000001
5885,13200000.0
5886,8610000.0
5887,6500000.0
5888,8500000.0
5889,8500000.0
5890,8000000.0
5891,2950000.0
5892,11200000.000000002
5893,6800000.0
5894,4110000.0
5895,3200000.0
5896,12000000.0
5897,11000000.0
5898,7000000.0
5899,8000000.0
5900,4079999.9999999995
5901,4200000.0
5902,4500000.0
5903,5800000.0
5904,3500000.0
5905,3600000.0
5906,1800000.0
5907,11000000.0
5908,8200000.0
5909,8600000.0
5910,13000000.0
5911,9000000.0
5912,8200000.0
5913,7000000.0
5914,5900000.0
5915,7240000.000000001
5916,10400000.0
5917,7541062.9170638705
5918,6450000.0
5919,10000000.0
5920,13500000.0
5921,8030000.0
5922,6500000.0
5923,8900000.0
5924,4620000.0
5925,12600000.0
5926,3000000.0
5927,6900000.0
5928,14200000.0
5929,4500000.0
5930,3000000.0
5931,3800000.0
5932,7541062.9170638705
5933,3879999.9999999995
5934,7780000.0
5935,10000000.0
5936,13100000.0
5937,13100000.0
5938,1400000.0
5939,8450000.0
5940,4000000.0
5941,8700000.0
5942,7541062.9170638705
5943,5200000.0
5944,7780000.0
5945,5950000.0
5946,5500000.0
5947,6950000.0
5948,7859999.999999999
5949,11000000.0
5950,7500000.0
5951,5000000.0
5952,14900000.0
5953,5500000.0
5954,6300000.0
5955,5600000.0
5956,12000000.0
5957,11200000.000000002
5958,4200000.0
5959,7859999.999999999
5960,12600000.0
5961,4500000.0
5962,5600000.0
5963,6000000.0
5964,7900000.0
5965,10000000.0
5966,5500000.0
5967,7700000.0
5968,6900000.0
5969,9500000.0
5970,3900000.0
5971,5500000.0
5972,7541062.9170638705
5973,4000000.0
5974,5900000.0
5975,7780000.0
5976,4000000.0
5977,4500000.0
5978,7630000.0
5979,11500000.0
5980,2700000.0
5981,2100000.0
5982,5400000.0
5983,7000000.0
5984,7900000.0
5985,10000000.0
5986,6450000.0
5987,4620000.0
5988,10500000.0
5989,12000000.0
5990,2650000.0
5991,8500000.0
5992,6000000.0
5993,4500000.0
5994,11000000.0
5995,7209999.999999999
5996,8570000.0
5997,12000000.0
5998,7900000.0
5999,9000000.0
6000,5800000.0
6001,3990000.0
6002,5200000.0
6003,4800000.0
6004,3800000.0
6005,7209999.999999999
6006,8200000.0
6007,9070000.0
6008,12600000.0
6009,12800000.0
6010,12500000.0
6011,5000000.0
6012,11500000.0
6013,5300000.0
6014,12000000.0
6015,13100000.0
6016,12600000.0
6017,1600000.0
6018,3900000.0
6019,6520000.0
6020,5000000.0
6021,5000000.0
6022,6520000.0
6023,13000000.0
6024,12600000.0
6025,7000000.0
6026,12800000.0
6027,5000000.0
6028,8570000.0
6029,14700000.0
6030,8030000.0
6031,5300000.0
6032,8100000.0
6033,11500000.0
6034,1000000.0
6035,14000000.0
6036,4750000.0
6037,12500000.0
6038,7800000.0
6039,7209999.999999999
6040,14500000.0
6041,4480000.0
6042,2400000.0
6043,3000000.0
6044,8170000.0
6045,1900000.0
6046,7109999.999999999
6047,7000000.0
6048,4800000.0
6049,10400000.0
6050,12500000.0
6051,12600000.0
6052,7290000.000000001
6053,7541062.9170638705
6054,3600000.0
6055,12000000.0
6056,13400000.0
6057,6000000.0
6058,8500000.0
6059,6500000.0
6060,8000000.0
6061,11000000.0
6062,3200000.0
6063,7300000.0
6064,2000000.0
6065,7500000.0
6066,14700000.0
6067,6900000.0
6068,12300000.0
6069,4620000.0
6070,8300000.0
6071,4200000.0
6072,12800000.0
6073,12500000.0
6074,4050000.0
6075,4000000.0
6076,8250000.0
6077,9070000.0
6078,13200000.0
6079,5900000.0
6080,6520000.0
6081,6100000.0
6082,2300000.0
6083,3800000.0
6084,3479999.9999999995
6085,1800000.0
6086,2200000.0
6087,11500000.0
6088,11500000.0
6089,7500000.0
6090,8500000.0
6091,11500000.0
6092,14500000.0
6093,5500000.0
6094,8030000.0
6095,7209999.999999999
6096,11000000.0
6097,4800000.0
6098,14500000.0
6099,10600000.0
6100,10500000.0
6101,6000000.0
6102,3000000.0
6103,6000000.0
6104,6700000.0
6105,5700000.0
6106,14800000.0
6107,7500000.0
6108,6450000.0
6109,7500000.0
6110,13100000.0
6111,8030000.0
6112,3700000.0
6113,12600000.0
6114,10000000.0
6115,4500000.0
6116,8000000.0
6117,3900000.0
6118,4800000.0
6119,7500000.0
6120,6900000.0
6121,10400000.0
6122,4280000.0
6123,7541062.9170638705
6124,6000000.0
6125,10600000.0
6126,6040000.0
6127,11200000.000000002
6128,7000000.0
6129,9500000.0
6130,10100000.0
6131,14700000.0
6132,9070000.0
6133,14000000.0
6134,8280000.0
6135,7859999.999999999
6136,2700000.0
6137,7000000.0
6138,3600000.0
6139,6450000.0
6140,14900000.0
6141,9000000.0
6142,3800000.0
6143,7500000.0
6144,12500000.0
6145,12000000.0
6146,4800000.0
6147,7541062.9170638705
6148,4500000.0
6149,500000.0
6150,4500000.0
6151,8600000.0
6152,12000000.0
6153,14000000.0
6154,14700000.0
6155,2900000.0
6156,8570000.0
6157,12000000.0
6158,6450000.0
6159,13000000.0
6160,3700000.0
6161,5220000.0
6162,11500000.0
6163,12600000.0
6164,9000000.0
6165,7200000.0
6166,4620000.0
6167,7780000.0
6168,4500000.0
6169,4200000.0
6170,10000000.0
6171,5700000.0
6172,2700000.0
6173,5710000.0
6174,7209999.999999999
6175,2250000.0
6176,10600000.0
6177,4000000.0
6178,7541062.9170638705
6179,12600000.0
6180,10600000.0
6181,5000000.0
6182,14700000.0
6183,5500000.0
6184,7859999.999999999
6185,5500000.0
6186,2900000.0
6187,3500000.0
6188,12500000.0
